#           X                Y                 Ex                Ey                Ez                E 
     16.0172000000      6.0935000000      0.0607875877      0.2317963472      0.0000000000      0.2396344661
     16.0172000000      6.2676000000      0.0680812510      0.2112612268      0.0000000000      0.2219602728
     16.0172000000      6.4417000000      0.0746220984      0.1919070423      0.0000000000      0.2059047607
     16.0172000000      6.6158000000      0.0804774302      0.1735999727      0.0000000000      0.1913467201
     16.0172000000      6.7899000000      0.0857038778      0.1562189481      0.0000000000      0.1781839342
     16.0172000000      6.9640000000      0.0903490560      0.1396539320      0.0000000000      0.1663315143
     16.0172000000      7.1381000000      0.0944529275      0.1238044151     -0.0000000000      0.1557205469
     16.0172000000      7.3122000000      0.0980489287      0.1085780892      0.0000000000      0.1462969373
     16.0172000000      7.4863000000      0.1011649012      0.0938896697      0.0000000000      0.1380203149
     16.0172000000      7.6604000000      0.1038238593      0.0796598451      0.0000000000      0.1308628468
     16.0172000000      7.8345000000      0.1060446200      0.0658143297      0.0000000000      0.1248078019
     16.0172000000      8.0086000000      0.1078423155      0.0522830023      0.0000000000      0.1198477256
     16.0172000000      8.1827000000      0.1092288041      0.0389991144      0.0000000000      0.1159821648
     16.0172000000      8.3568000000      0.1102129915      0.0258985529     -0.0000000000      0.1132150102
     16.0172000000      8.5309000000      0.1108010723      0.0129191462      0.0000000000      0.1115517008
     16.0172000000      8.7050000000      0.1109966972     -0.0000000000      0.0000000000      0.1109966972
     16.0172000000      8.8791000000      0.1108010723     -0.0129191462      0.0000000000      0.1115517008
     16.0172000000      9.0532000000      0.1102129915     -0.0258985529      0.0000000000      0.1132150102
     16.0172000000      9.2273000000      0.1092288041     -0.0389991144      0.0000000000      0.1159821648
     16.0172000000      9.4014000000      0.1078423155     -0.0522830023      0.0000000000      0.1198477256
     16.0172000000      9.5755000000      0.1060446200     -0.0658143297      0.0000000000      0.1248078019
     16.0172000000      9.7496000000      0.1038238593     -0.0796598451      0.0000000000      0.1308628468
     16.0172000000      9.9237000000      0.1011649012     -0.0938896697      0.0000000000      0.1380203149
     16.0172000000     10.0978000000      0.0980489287     -0.1085780892      0.0000000000      0.1462969373
     16.0172000000     10.2719000000      0.0944529275     -0.1238044151      0.0000000000      0.1557205469
     16.0172000000     10.4460000000      0.0903490560     -0.1396539320      0.0000000000      0.1663315143
     16.0172000000     10.6201000000      0.0857038778     -0.1562189481      0.0000000000      0.1781839342
     16.0172000000     10.7942000000      0.0804774302     -0.1735999727      0.0000000000      0.1913467201
     16.0172000000     10.9683000000      0.0746220984     -0.1919070423      0.0000000000      0.2059047607
     16.0172000000     11.1424000000      0.0680812510     -0.2112612268      0.0000000000      0.2219602728
     16.0172000000     11.3165000000      0.0607875877     -0.2317963472      0.0000000000      0.2396344661
     16.0172000000     11.4906000000      0.0526611312     -0.2536609442      0.0000000000      0.2590696226
     16.0172000000     11.6647000000      0.0436067812     -0.2770205424      0.0000000000      0.2804316891
     16.0172000000     11.8388000000      0.0335113209     -0.3020602599     -0.0000000000      0.3039134897
     16.0172000000     12.0129000000      0.0222397422     -0.3289878232      0.0000000000      0.3297386752
     16.0172000000     12.1870000000      0.0096307122     -0.3580370508      0.0000000000      0.3581665540
     16.0172000000     12.3611000000     -0.0045090443     -0.3894718777      0.0000000000      0.3894979782
     16.0172000000     12.5352000000     -0.0204117376     -0.4235909943      0.0000000000      0.4240825032
     16.0172000000     12.7093000000     -0.0383572596     -0.4607331751      0.0000000000      0.4623270899
     16.0172000000     12.8834000000     -0.0586841756     -0.5012833603      0.0000000000      0.5047066869
     16.0172000000     13.0575000000     -0.0818036029     -0.5456795284      0.0000000000      0.5517771082
     16.0172000000     13.2316000000     -0.1082168122     -0.5944203474      0.0000000000      0.6041907215
     16.0172000000     13.4057000000     -0.1385376487     -0.6480734923      0.0000000000      0.6627155736
     16.0172000000     13.5798000000     -0.1735212021     -0.7072843465      0.0000000000      0.7282587140
     16.0172000000     13.7539000000     -0.2141005918     -0.7727845129      0.0000000000      0.8018946108
     16.0172000000     13.9280000000     -0.2614342791     -0.8453990671      0.0000000000      0.8848996920
     16.0172000000     14.1021000000     -0.3169670001     -0.9260506787      0.0000000000      0.9787941248
     16.0172000000     14.2762000000     -0.3825081919     -1.0157574051      0.0000000000      1.0853919213
     16.0172000000     14.4503000000     -0.4603326103     -1.1156188240      0.0000000000      1.2068601711
     16.0172000000     14.6244000000     -0.5533084725     -1.2267817580      0.0000000000      1.3457874080
     16.0172000000     14.7985000000     -0.6650584250     -1.3503714405     -0.0000000000      1.5052593584
     16.0172000000     14.9726000000     -0.8001568834     -1.4873656093      0.0000000000      1.6889367939
     16.0172000000     15.1467000000     -0.9643617126     -1.6383763948      0.0000000000      1.9011235425
     16.0172000000     15.3208000000     -1.1648647874     -1.8032867709      0.0000000000      2.1468006779
     16.0172000000     15.4949000000     -1.4105174066     -1.9806645043      0.0000000000      2.4315820432
     16.0172000000     15.6690000000     -1.7119305824     -2.1668506354      0.0000000000      2.7615119039
     16.0172000000     15.8431000000     -2.0812489548     -2.3546055658      0.0000000000      3.1425729239
     16.0172000000     16.0172000000     -2.5312313793     -2.5312313793      0.0000000000      3.5797017461
     16.0172000000     16.1913000000     -3.0730423105     -2.6762556642      0.0000000000      4.0750378431
     16.0172000000     16.3654000000     -3.7119486349     -2.7592008780      0.0000000000      4.6251218529
     16.0172000000     16.5395000000     -4.4402139906     -2.7388295128      0.0000000000      5.2169615087
     16.0172000000     16.7136000000     -5.2275106277     -2.5664772834      0.0000000000      5.8235447116
     16.0172000000     16.8877000000     -6.0119016764     -2.1967913177     -0.0000000000      6.4006916705
     16.0172000000     17.0618000000     -6.6985992305     -1.6071755911      0.0000000000      6.8887041620
     16.0172000000     17.2359000000     -7.1756568736     -0.8202845965      0.0000000000      7.2223900744
     16.0172000000     17.4100000000     -7.3487944102      0.0852523894      0.0000000000      7.3492888944
     16.1913000000      0.0000000000     -9.6219510950     -0.0827636164      0.0000000000      9.6223070358
     16.1913000000      0.1741000000     -9.3301112763      1.2598947492      0.0000000000      9.4147921489
     16.1913000000      0.3482000000     -8.5404980807      2.3776453794      0.0000000000      8.8652865163
     16.1913000000      0.5223000000     -7.4480051957      3.1406712435      0.0000000000      8.0831056690
     16.1913000000      0.6964000000     -6.2628454055      3.5392784667      0.0000000000      7.1937281460
     16.1913000000      0.8705000000     -5.1387769091      3.6435714187      0.0000000000      6.2994159098
     16.1913000000      1.0446000000     -4.1559262658      3.5484046023      0.0000000000      5.4646956319
     16.1913000000      1.2187000000     -3.3378984324      3.3378984324      0.0000000000      4.7205012330
     16.1913000000      1.3928000000     -2.6762556642      3.0730423105      0.0000000000      4.0750378431
     16.1913000000      1.5669000000     -2.1490924354      2.7926887729      0.0000000000      3.5238769670
     16.1913000000      1.7410000000     -1.7316701707      2.5191258622      0.0000000000      3.0569063921
     16.1913000000      1.9151000000     -1.4013062894      2.2637360394      0.0000000000      2.6623598879
     16.1913000000      2.0892000000     -1.1390257325      2.0312956658      0.0000000000      2.3288498666
     16.1913000000      2.2633000000     -0.9296788299      1.8228418478      0.0000000000      2.0462294907
     16.1913000000      2.4374000000     -0.7614619259      1.6374458207      0.0000000000      1.8058386086
     16.1913000000      2.6115000000     -0.6252883610      1.4732547678      0.0000000000      1.6004577924
     16.1913000000      2.7856000000     -0.5141957321      1.3280773991      0.0000000000      1.4241442444
     16.1913000000      2.9597000000     -0.4228502052      1.1996971613      0.0000000000      1.2720359959
     16.1913000000      3.1338000000     -0.3471548215      1.0860279813      0.0000000000      1.1401636928
     16.1913000000      3.3079000000     -0.2839489286      0.9851816107      0.0000000000      1.0252852286
     16.1913000000      3.4820000000     -0.2307810052      0.8954870349      0.0000000000      0.9247469395
     16.1913000000      3.6561000000     -0.1857381583      0.8154851797      0.0000000000      0.8363699790
     16.1913000000      3.8302000000     -0.1473184183      0.7439119843      0.0000000000      0.7583585938
     16.1913000000      4.0043000000     -0.1143349903      0.6796770188      0.0000000000      0.6892266244
     16.1913000000      4.1784000000     -0.0858442475      0.6218414373      0.0000000000      0.6277388056
     16.1913000000      4.3525000000     -0.0610913440      0.5695971532      0.0000000000      0.5728639186
     16.1913000000      4.5266000000     -0.0394689262      0.5222480573      0.0000000000      0.5237373669
     16.1913000000      4.7007000000     -0.0204856103      0.4791935339     -0.0000000000      0.4796312158
     16.1913000000      4.8748000000     -0.0037417739      0.4399142280      0.0000000000      0.4399301409
     16.1913000000      5.0489000000      0.0110891491      0.4039598842      0.0000000000      0.4041120603
     16.1913000000      5.2230000000      0.0242752101      0.3709390183      0.0000000000      0.3717324860
     16.1913000000      5.3971000000      0.0360373184      0.3405101782      0.0000000000      0.3424118423
     16.1913000000      5.5712000000      0.0465581911      0.3123745590     -0.0000000000      0.3158251577
     16.1913000000      5.7453000000      0.0559894371      0.2862697671      0.0000000000      0.2916936691
     16.1913000000      5.9194000000      0.0644571965      0.2619645480      0.0000000000      0.2697779727
     16.1913000000      6.0935000000      0.0720666562      0.2392543225      0.0000000000      0.2498724350
     16.1913000000      6.2676000000      0.0789056854      0.2179573989      0.0000000000      0.2318006361
     16.1913000000      6.4417000000      0.0850477762      0.1979117486      0.0000000000      0.2154116628
     16.1913000000      6.6158000000      0.0905544359      0.1789722524      0.0000000000      0.2005770999
     16.1913000000      6.7899000000      0.0954771399      0.1610083374      0.0000000000      0.1871885919
     16.1913000000      6.9640000000      0.0998589326      0.1439019414      0.0000000000      0.1751558596
     16.1913000000      7.1381000000      0.1037357450      0.1275457475      0.0000000000      0.1644050562
     16.1913000000      7.3122000000      0.1071374788      0.1118416450      0.0000000000      0.1548773480
     16.1913000000      7.4863000000      0.1100889010      0.0966993760      0.0000000000      0.1465275927
     16.1913000000      7.6604000000      0.1126103801      0.0820353375      0.0000000000      0.1393229855
     16.1913000000      7.8345000000      0.1147184894      0.0677715095      0.0000000000      0.1332415450
     16.1913000000      8.0086000000      0.1164264974      0.0538344867      0.0000000000      0.1282703444
     16.1913000000      8.1827000000      0.1177447607      0.0401545933      0.0000000000      0.1244034567
     16.1913000000      8.3568000000      0.1186810312      0.0266650634      0.0000000000      0.1216396842
     16.1913000000      8.5309000000      0.1192406864      0.0133012717      0.0000000000      0.1199802697
     16.1913000000      8.7050000000      0.1194268901     -0.0000000000      0.0000000000      0.1194268901
     16.1913000000      8.8791000000      0.1192406864     -0.0133012717      0.0000000000      0.1199802697
     16.1913000000      9.0532000000      0.1186810312     -0.0266650634      0.0000000000      0.1216396842
     16.1913000000      9.2273000000      0.1177447607     -0.0401545933      0.0000000000      0.1244034567
     16.1913000000      9.4014000000      0.1164264974     -0.0538344867      0.0000000000      0.1282703444
     16.1913000000      9.5755000000      0.1147184894     -0.0677715095      0.0000000000      0.1332415450
     16.1913000000      9.7496000000      0.1126103801     -0.0820353375      0.0000000000      0.1393229855
     16.1913000000      9.9237000000      0.1100889010     -0.0966993760      0.0000000000      0.1465275927
     16.1913000000     10.0978000000      0.1071374788     -0.1118416450      0.0000000000      0.1548773480
     16.1913000000     10.2719000000      0.1037357450     -0.1275457475      0.0000000000      0.1644050562
     16.1913000000     10.4460000000      0.0998589326     -0.1439019414      0.0000000000      0.1751558596
     16.1913000000     10.6201000000      0.0954771399     -0.1610083374      0.0000000000      0.1871885919
     16.1913000000     10.7942000000      0.0905544359     -0.1789722524      0.0000000000      0.2005770999
     16.1913000000     10.9683000000      0.0850477762     -0.1979117486      0.0000000000      0.2154116628
     16.1913000000     11.1424000000      0.0789056854     -0.2179573989      0.0000000000      0.2318006361
     16.1913000000     11.3165000000      0.0720666562     -0.2392543225      0.0000000000      0.2498724350
     16.1913000000     11.4906000000      0.0644571965     -0.2619645480      0.0000000000      0.2697779727
     16.1913000000     11.6647000000      0.0559894371     -0.2862697671      0.0000000000      0.2916936691
     16.1913000000     11.8388000000      0.0465581911     -0.3123745590      0.0000000000      0.3158251577
     16.1913000000     12.0129000000      0.0360373184     -0.3405101782      0.0000000000      0.3424118423
     16.1913000000     12.1870000000      0.0242752101     -0.3709390183      0.0000000000      0.3717324860
     16.1913000000     12.3611000000      0.0110891491     -0.4039598842      0.0000000000      0.4041120603
     16.1913000000     12.5352000000     -0.0037417739     -0.4399142280      0.0000000000      0.4399301409
     16.1913000000     12.7093000000     -0.0204856103     -0.4791935339      0.0000000000      0.4796312158
     16.1913000000     12.8834000000     -0.0394689262     -0.5222480573      0.0000000000      0.5237373669
     16.1913000000     13.0575000000     -0.0610913440     -0.5695971532      0.0000000000      0.5728639186
     16.1913000000     13.2316000000     -0.0858442475     -0.6218414373      0.0000000000      0.6277388056
     16.1913000000     13.4057000000     -0.1143349903     -0.6796770188      0.0000000000      0.6892266244
     16.1913000000     13.5798000000     -0.1473184183     -0.7439119843      0.0000000000      0.7583585938
     16.1913000000     13.7539000000     -0.1857381583     -0.8154851797      0.0000000000      0.8363699790
     16.1913000000     13.9280000000     -0.2307810052     -0.8954870349      0.0000000000      0.9247469395
     16.1913000000     14.1021000000     -0.2839489286     -0.9851816107      0.0000000000      1.0252852286
     16.1913000000     14.2762000000     -0.3471548215     -1.0860279813      0.0000000000      1.1401636928
     16.1913000000     14.4503000000     -0.4228502052     -1.1996971613      0.0000000000      1.2720359959
     16.1913000000     14.6244000000     -0.5141957321     -1.3280773991      0.0000000000      1.4241442444
     16.1913000000     14.7985000000     -0.6252883610     -1.4732547678      0.0000000000      1.6004577924
     16.1913000000     14.9726000000     -0.7614619259     -1.6374458207      0.0000000000      1.8058386086
     16.1913000000     15.1467000000     -0.9296788299     -1.8228418478      0.0000000000      2.0462294907
     16.1913000000     15.3208000000     -1.1390257325     -2.0312956658      0.0000000000      2.3288498666
     16.1913000000     15.4949000000     -1.4013062894     -2.2637360394      0.0000000000      2.6623598879
     16.1913000000     15.6690000000     -1.7316701707     -2.5191258622      0.0000000000      3.0569063921
     16.1913000000     15.8431000000     -2.1490924354     -2.7926887729      0.0000000000      3.5238769670
     16.1913000000     16.0172000000     -2.6762556642     -3.0730423105      0.0000000000      4.0750378431
     16.1913000000     16.1913000000     -3.3378984324     -3.3378984324     -0.0000000000      4.7205012330
     16.1913000000     16.3654000000     -4.1559262658     -3.5484046023      0.0000000000      5.4646956319
     16.1913000000     16.5395000000     -5.1387769091     -3.6435714187     -0.0000000000      6.2994159098
     16.1913000000     16.7136000000     -6.2628454055     -3.5392784667      0.0000000000      7.1937281460
     16.1913000000     16.8877000000     -7.4480051957     -3.1406712435      0.0000000000      8.0831056690
     16.1913000000     17.0618000000     -8.5404980807     -2.3776453794      0.0000000000      8.8652865163
     16.1913000000     17.2359000000     -9.3301112763     -1.2598947492      0.0000000000      9.4147921489
     16.1913000000     17.4100000000     -9.6219510950      0.0827636164      0.0000000000      9.6223070358
     16.3654000000      0.0000000000    -13.1238508913     -0.0803391411      0.0000000000     13.1240967916
     16.3654000000      0.1741000000    -12.5901134744      2.0294285151      0.0000000000     12.7526286465
     16.3654000000      0.3482000000    -11.1899982633      3.6732893601      0.0000000000     11.7774834262
     16.3654000000      0.5223000000     -9.3629491307      4.6377689618      0.0000000000     10.4486227498
     16.3654000000      0.6964000000     -7.5196303762      4.9831706588      0.0000000000      9.0209107528
     16.3654000000      0.8705000000     -5.8986596970      4.9002031698      0.0000000000      7.6685185875
     16.3654000000      1.0446000000     -4.5790365035      4.5790365035      0.0000000000      6.4757355259
     16.3654000000      1.2187000000     -3.5484046023      4.1559262658      0.0000000000      5.4646956319
     16.3654000000      1.3928000000     -2.7592008780      3.7119486349      0.0000000000      4.6251218529
     16.3654000000      1.5669000000     -2.1587903407      3.2888635540      0.0000000000      3.9340817495
     16.3654000000      1.7410000000     -1.7013786966      2.9047421646      0.0000000000      3.3663357693
     16.3654000000      1.9151000000     -1.3508245712      2.5648228272      0.0000000000      2.8988002962
     16.3654000000      2.0892000000     -1.0798699596      2.2680158094     -0.0000000000      2.5119742916
     16.3654000000      2.2633000000     -0.8683769886      2.0104854208      0.0000000000      2.1900068999
     16.3654000000      2.4374000000     -0.7015790690      1.7875024777      0.0000000000      1.9202547481
     16.3654000000      2.6115000000     -0.5686491179      1.5943405861     -0.0000000000      1.6927148974
     16.3654000000      2.7856000000     -0.4616153406      1.4266674626      0.0000000000      1.4994895036
     16.3654000000      2.9597000000     -0.3745693560      1.2806803390      0.0000000000      1.3343329169
     16.3654000000      3.1338000000     -0.3030972453      1.1531182535      0.0000000000      1.1922875688
     16.3654000000      3.3079000000     -0.2438731460      1.0412201184      0.0000000000      1.0693986377
     16.3654000000      3.4820000000     -0.1943689038      0.9426632336      0.0000000000      0.9624932429
     16.3654000000      3.6561000000     -0.1526458618      0.8554989403     -0.0000000000      0.8690104694
     16.3654000000      3.8302000000     -0.1172046797      0.7780928376      0.0000000000      0.7868706380
     16.3654000000      4.0043000000     -0.0868762384      0.7090723241      0.0000000000      0.7143745807
     16.3654000000      4.1784000000     -0.0607417747      0.6472819708      0.0000000000      0.6501257670
     16.3654000000      4.3525000000     -0.0380739389      0.5917462229      0.0000000000      0.5929698282
     16.3654000000      4.5266000000     -0.0182929361      0.5416385373      0.0000000000      0.5419473560
     16.3654000000      4.7007000000     -0.0009336237      0.4962559852      0.0000000000      0.4962568635
     16.3654000000      4.8748000000      0.0143793710      0.4549984035      0.0000000000      0.4552255633
     16.3654000000      5.0489000000      0.0279506167      0.4173512875      0.0000000000      0.4182861869
     16.3654000000      5.2230000000      0.0400284449      0.3828717434      0.0000000000      0.3849585021
     16.3654000000      5.3971000000      0.0508162219      0.3511769308      0.0000000000      0.3548345038
     16.3654000000      5.5712000000      0.0604811341      0.3219345307      0.0000000000      0.3275664965
     16.3654000000      5.7453000000      0.0691610824      0.2948548613      0.0000000000      0.3028574658
     16.3654000000      5.9194000000      0.0769701309      0.2696843332      0.0000000000      0.2804532771
     16.3654000000      6.0935000000      0.0840028393      0.2461999970      0.0000000000      0.2601363403
     16.3654000000      6.2676000000      0.0903377310      0.2242049818     -0.0000000000      0.2417204573
     16.3654000000      6.4417000000      0.0960400840      0.2035246624      0.0000000000      0.2250466305
     16.3654000000      6.6158000000      0.1011641916      0.1840034233      0.0000000000      0.2099796501
     16.3654000000      6.7899000000      0.1057552010      0.1655019118      0.0000000000      0.1964053089
     16.3654000000      6.9640000000      0.1098506169      0.1478946928      0.0000000000      0.1842281146
     16.3654000000      7.1381000000      0.1134815340      0.1310682342      0.0000000000      0.1733693761
     16.3654000000      7.3122000000      0.1166736522      0.1149191631      0.0000000000      0.1637655493
     16.3654000000      7.4863000000      0.1194481113      0.0993527448      0.0000000000      0.1553667248
     16.3654000000      7.6604000000      0.1218221783      0.0842815446      0.0000000000      0.1481351474
     16.3654000000      7.8345000000      0.1238098103      0.0696242374      0.0000000000      0.1420436678
     16.3654000000      8.0086000000      0.1254221121      0.0553045384      0.0000000000      0.1370740609
     16.3654000000      8.1827000000      0.1266677027      0.0412502296      0.0000000000      0.1332151957
     16.3654000000      8.3568000000      0.1275530027      0.0273922619     -0.0000000000      0.1304611226
     16.3654000000      8.5309000000      0.1280824491      0.0136639153      0.0000000000      0.1288092246
     16.3654000000      8.7050000000      0.1282586452      0.0000000000      0.0000000000      0.1282586452
     16.3654000000      8.8791000000      0.1280824491     -0.0136639153      0.0000000000      0.1288092246
     16.3654000000      9.0532000000      0.1275530027     -0.0273922619      0.0000000000      0.1304611226
     16.3654000000      9.2273000000      0.1266677027     -0.0412502296      0.0000000000      0.1332151957
     16.3654000000      9.4014000000      0.1254221121     -0.0553045384      0.0000000000      0.1370740609
     16.3654000000      9.5755000000      0.1238098103     -0.0696242374      0.0000000000      0.1420436678
     16.3654000000      9.7496000000      0.1218221783     -0.0842815446      0.0000000000      0.1481351474
     16.3654000000      9.9237000000      0.1194481113     -0.0993527448      0.0000000000      0.1553667248
     16.3654000000     10.0978000000      0.1166736522     -0.1149191631      0.0000000000      0.1637655493
     16.3654000000     10.2719000000      0.1134815340     -0.1310682342      0.0000000000      0.1733693761
     16.3654000000     10.4460000000      0.1098506169     -0.1478946928      0.0000000000      0.1842281146
     16.3654000000     10.6201000000      0.1057552010     -0.1655019118      0.0000000000      0.1964053089
     16.3654000000     10.7942000000      0.1011641916     -0.1840034233      0.0000000000      0.2099796501
     16.3654000000     10.9683000000      0.0960400840     -0.2035246624      0.0000000000      0.2250466305
     16.3654000000     11.1424000000      0.0903377310     -0.2242049818      0.0000000000      0.2417204573
     16.3654000000     11.3165000000      0.0840028393     -0.2461999970      0.0000000000      0.2601363403
     16.3654000000     11.4906000000      0.0769701309     -0.2696843332      0.0000000000      0.2804532771
     16.3654000000     11.6647000000      0.0691610824     -0.2948548613      0.0000000000      0.3028574658
     16.3654000000     11.8388000000      0.0604811341     -0.3219345307      0.0000000000      0.3275664965
     16.3654000000     12.0129000000      0.0508162219     -0.3511769308      0.0000000000      0.3548345038
     16.3654000000     12.1870000000      0.0400284449     -0.3828717434      0.0000000000      0.3849585021
     16.3654000000     12.3611000000      0.0279506167     -0.4173512875      0.0000000000      0.4182861869
     16.3654000000     12.5352000000      0.0143793710     -0.4549984035      0.0000000000      0.4552255633
     16.3654000000     12.7093000000     -0.0009336237     -0.4962559852      0.0000000000      0.4962568635
     16.3654000000     12.8834000000     -0.0182929361     -0.5416385373      0.0000000000      0.5419473560
     16.3654000000     13.0575000000     -0.0380739389     -0.5917462229      0.0000000000      0.5929698282
     16.3654000000     13.2316000000     -0.0607417747     -0.6472819708      0.0000000000      0.6501257670
     16.3654000000     13.4057000000     -0.0868762384     -0.7090723241      0.0000000000      0.7143745807
     16.3654000000     13.5798000000     -0.1172046797     -0.7780928376      0.0000000000      0.7868706380
     16.3654000000     13.7539000000     -0.1526458618     -0.8554989403      0.0000000000      0.8690104694
     16.3654000000     13.9280000000     -0.1943689038     -0.9426632336      0.0000000000      0.9624932429
     16.3654000000     14.1021000000     -0.2438731460     -1.0412201184      0.0000000000      1.0693986377
     16.3654000000     14.2762000000     -0.3030972453     -1.1531182535      0.0000000000      1.1922875688
     16.3654000000     14.4503000000     -0.3745693560     -1.2806803390      0.0000000000      1.3343329169
     16.3654000000     14.6244000000     -0.4616153406     -1.4266674626      0.0000000000      1.4994895036
     16.3654000000     14.7985000000     -0.5686491179     -1.5943405861      0.0000000000      1.6927148974
     16.3654000000     14.9726000000     -0.7015790690     -1.7875024777      0.0000000000      1.9202547481
     16.3654000000     15.1467000000     -0.8683769886     -2.0104854208      0.0000000000      2.1900068999
     16.3654000000     15.3208000000     -1.0798699596     -2.2680158094     -0.0000000000      2.5119742916
     16.3654000000     15.4949000000     -1.3508245712     -2.5648228272      0.0000000000      2.8988002962
     16.3654000000     15.6690000000     -1.7013786966     -2.9047421646      0.0000000000      3.3663357693
     16.3654000000     15.8431000000     -2.1587903407     -3.2888635540      0.0000000000      3.9340817495
     16.3654000000     16.0172000000     -2.7592008780     -3.7119486349      0.0000000000      4.6251218529
     16.3654000000     16.1913000000     -3.5484046023     -4.1559262658      0.0000000000      5.4646956319
     16.3654000000     16.3654000000     -4.5790365035     -4.5790365035      0.0000000000      6.4757355259
     16.3654000000     16.5395000000     -5.8986596970     -4.9002031698      0.0000000000      7.6685185875
     16.3654000000     16.7136000000     -7.5196303762     -4.9831706588      0.0000000000      9.0209107528
     16.3654000000     16.8877000000     -9.3629491307     -4.6377689618      0.0000000000     10.4486227498
     16.3654000000     17.0618000000    -11.1899982633     -3.6732893601      0.0000000000     11.7774834262
     16.3654000000     17.2359000000    -12.5901134744     -2.0294285151      0.0000000000     12.7526286465
     16.3654000000     17.4100000000    -13.1238508913      0.0803391411      0.0000000000     13.1240967916
     16.5395000000      0.0000000000    -18.9310709847     -0.0779789231     -0.0000000000     18.9312315854
     16.5395000000      0.1741000000    -17.8430477360      3.5043479118      0.0000000000     18.1839161568
     16.5395000000      0.3482000000    -15.1336991253      6.0038754838      0.0000000000     16.2811354039
     16.5395000000      0.5223000000    -11.9027979899      7.1076705671      0.0000000000     13.8634620812
     16.5395000000      0.6964000000     -8.9670348391      7.1561539484      0.0000000000     11.4724998644
     16.5395000000      0.8705000000     -6.6352470089      6.6352470089      0.0000000000      9.3836563097
     16.5395000000      1.0446000000     -4.9002031698      5.8986596970      0.0000000000      7.6685185875
     16.5395000000      1.2187000000     -3.6435714187      5.1387769091      0.0000000000      6.2994159098
     16.5395000000      1.3928000000     -2.7388295128      4.4402139906      0.0000000000      5.2169615087
     16.5395000000      1.5669000000     -2.0839745221      3.8305034537      0.0000000000      4.3607002325
     16.5395000000      1.7410000000     -1.6047341395      3.3110365748      0.0000000000      3.6794204514
     16.5395000000      1.9151000000     -1.2491869468      2.8729582522      0.0000000000      3.1327874404
     16.5395000000      2.0892000000     -0.9815223892      2.5045414648      0.0000000000      2.6900026300
     16.5395000000      2.2633000000     -0.7770408011      2.1942978181      0.0000000000      2.3278177164
     16.5395000000      2.4374000000     -0.6185866802      1.9321012027      0.0000000000      2.0287100676
     16.5395000000      2.6115000000     -0.4941186128      1.7094413179      0.0000000000      1.7794220474
     16.5395000000      2.7856000000     -0.3950814321      1.5193282412      0.0000000000      1.5698559305
     16.5395000000      2.9597000000     -0.3153189213      1.3560814274      0.0000000000      1.3922581872
     16.5395000000      3.1338000000     -0.2503443392      1.2151021025     -0.0000000000      1.2406229918
     16.5395000000      3.3079000000     -0.1968469099      1.0926669455      0.0000000000      1.1102566189
     16.5395000000      3.4820000000     -0.1523544614      0.9857541510      0.0000000000      0.9974583340
     16.5395000000      3.6561000000     -0.1150001712      0.8919019026      0.0000000000      0.8992852958
     16.5395000000      3.8302000000     -0.0833593896      0.8090952899      0.0000000000      0.8133781261
     16.5395000000      4.0043000000     -0.0563341436      0.7356767496      0.0000000000      0.7378304789
     16.5395000000      4.1784000000     -0.0330704462      0.6702753901      0.0000000000      0.6710907189
     16.5395000000      4.3525000000     -0.0128984318      0.6117512331      0.0000000000      0.6118871961
     16.5395000000      4.5266000000      0.0047114492      0.5591511484      0.0000000000      0.5591709975
     16.5395000000      4.7007000000      0.0201808145      0.5116739251      0.0000000000      0.5120717439
     16.5395000000      4.8748000000      0.0338475262      0.4686424796      0.0000000000      0.4698632021
     16.5395000000      5.0489000000      0.0459839088      0.4294816452      0.0000000000      0.4319363418
     16.5395000000      5.2230000000      0.0568106014      0.3937003416      0.0000000000      0.3977780832
     16.5395000000      5.3971000000      0.0665071809      0.3608771909      0.0000000000      0.3669544278
     16.5395000000      5.5712000000      0.0752203753      0.3306488556     -0.0000000000      0.3390969928
     16.5395000000      5.7453000000      0.0830704650      0.3027005373      0.0000000000      0.3138922067
     16.5395000000      5.9194000000      0.0901563105      0.2767581964      0.0000000000      0.2910726019
     16.5395000000      6.0935000000      0.0965593282      0.2525821463      0.0000000000      0.2704097715
     16.5395000000      6.2676000000      0.1023466589      0.2299617543      0.0000000000      0.2517086551
     16.5395000000      6.4417000000      0.1075737086      0.2087110310      0.0000000000      0.2348028902
     16.5395000000      6.6158000000      0.1122861992      0.1886649401      0.0000000000      0.2195510195
     16.5395000000      6.7899000000      0.1165218331      0.1696762921      0.0000000000      0.2058333833
     16.5395000000      6.9640000000      0.1203116526      0.1516131113      0.0000000000      0.1935495525
     16.5395000000      7.1381000000      0.1236811528      0.1343563898      0.0000000000      0.1826161741
     16.5395000000      7.3122000000      0.1266511985      0.1177981553      0.0000000000      0.1729651163
     16.5395000000      7.4863000000      0.1292387775      0.1018397952     -0.0000000000      0.1645418047
     16.5395000000      7.6604000000      0.1314576225      0.0863905902      0.0000000000      0.1573036573
     16.5395000000      7.8345000000      0.1333187203      0.0713664147      0.0000000000      0.1512185383
     16.5395000000      8.0086000000      0.1348307264      0.0566885754     -0.0000000000      0.1462631853
     16.5395000000      8.1827000000      0.1360002980      0.0422827565      0.0000000000      0.1424216014
     16.5395000000      8.3568000000      0.1368323549      0.0280780502      0.0000000000      0.1396834645
